type;id;username;text;date
comment;17964752461917900;colecionamos__pessoas_memorias;👏👏;25/11/2022 23:39
comment;17916322271551600;colecionamos__pessoas_memorias;👏;25/11/2022 23:39
comment;18073699633326300;abeatriz_abreu;Sensacional 👏👏👏👏;25/11/2022 23:38
comment;17951291729469600;abeatriz_abreu;Inovação! 👏👏👏;25/11/2022 23:38
comment;17934046016422600;rachelgeologia;😍😍😍😍;25/11/2022 23:38
comment;18329527657025600;rachelgeologia;Vai ganhar 👏👏👏👏;25/11/2022 23:38
comment;17997443296563400;rachelgeologia;👏👏👏👏👏;25/11/2022 23:38
comment;17992170763608300;felipe.rezende.15;A melhor prêmio que está tendo;25/11/2022 23:38
comment;17932161974460800;gabrielgemenes__;😍😍;25/11/2022 23:37
comment;18239221240146400;gabrielgemenes__;👏👏;25/11/2022 23:37
comment;17899722314701800;gabrielgemenes__;🙌;25/11/2022 23:37
comment;17943232649431600;felipe.rezende.15;Estou torcendo por vcs !!;25/11/2022 23:37
comment;18163616965269300;gabrielgemenes__;A melhor de todasssss!!!!;25/11/2022 23:37
comment;17933266151572200;nzcreditoce;Top;25/11/2022 23:37
comment;18235395748149700;natalia.santosv;🥇🥇🥇🥇🥇;25/11/2022 23:37
comment;18034372768416500;gabrielgemenes__;up;25/11/2022 23:37
comment;17845786856878700;gabrielgemenes__;🔥🔥;25/11/2022 23:37
comment;17894832632706200;abeatriz_abreu;O melhor! 👏👏👏👏;25/11/2022 23:37
comment;18055644631334400;gabrielgemenes__;Sensacional;25/11/2022 23:37
comment;17968386352986800;gabrielgemenes__;😍😍;25/11/2022 23:36
comment;17953668917200000;gabrielgemenes__;👏👏;25/11/2022 23:36
comment;17965656209014500;eliomarvf;Parabéns 👏👏👏👏;25/11/2022 23:36
comment;18330016237011700;eliomarvf;Equipe inovadora;25/11/2022 23:36
comment;17940658112328700;natalia.santosv;🚀🚀🚀🚀🚀🚀🚀;25/11/2022 23:36
comment;17899126178702800;gabrielgemenes__;Vamos MeMemoria!;25/11/2022 23:36
comment;17984802466672800;charlyscfo;A melhor!!!!;25/11/2022 23:35
comment;17987019571722700;charlyscfo;👏👏👏👏;25/11/2022 23:35
comment;17979898708770500;felipe.rezende.15;Arrasa;25/11/2022 23:35
comment;17971707700821700;felipe.rezende.15;O melhor sem dúvidas;25/11/2022 23:35
comment;18327185614054100;gabrielgemenes__;A melhor do brasil;25/11/2022 23:35
comment;18000466081557400;charlyscfo;🙌🙌🙌🙌;25/11/2022 23:35
comment;18001246465499400;gabrielgemenes__;A melhor do estado!;25/11/2022 23:35
comment;17950982585159800;fabiolalcoelho;👏👏👏 Mememoria eterniza sentimentos;25/11/2022 23:35
comment;18208687672205200;gabrielgemenes__;excelente Profissionais!;25/11/2022 23:35
comment;17952252902476500;gabrielgemenes__;Merecedores!;25/11/2022 23:35
comment;17952831968110400;gabrielgemenes__;Legal;25/11/2022 23:35
comment;17907867089671100;gabrielgemenes__;😮;25/11/2022 23:35
comment;17930554172484300;gabrielgemenes__;Ideia genial!!!;25/11/2022 23:34
comment;17931504122474900;gabrielgemenes__;❤️❤️;25/11/2022 23:34
comment;17996401768599000;felipe.rezende.15;👏👏👏;25/11/2022 23:34
comment;17903994071690000;gabrielgemenes__;👏👏👏👏👏👏👏👏👏👏👏;25/11/2022 23:34
comment;18117095395288600;fabiolalcoelho;Inovador 🔝;25/11/2022 23:34
comment;17877187298782600;gabrielgemenes__;aí é top!!;25/11/2022 23:34
comment;17869319411770600;michelefelixc;Voto sim! Parabéns...🥳🥳🥳👏🏼👏🏼👏🏼;25/11/2022 23:34
comment;17948765666341600;gabrielgemenes__;⚡️⚡️⚡️⚡️⚡️;25/11/2022 23:34
comment;17957549345054400;felipe.rezende.15;A melhor de todas;25/11/2022 23:34
comment;17967633043971200;felipe.rezende.15;Show!;25/11/2022 23:34
comment;18075721129320700;gabrielgemenes__;Parabéns aos envolvidos!;25/11/2022 23:34
comment;17980258261686900;gabrielgemenes__;Muito bom;25/11/2022 23:33
comment;17950791371501200;_sarahcunhamedeiros;vamos pra final👏👏👏;25/11/2022 23:33
comment;17900697125695100;fatimacbastos;Voto @mememoriaoficial 👏🏻👏🏻👏🏻;25/11/2022 23:33
comment;18369465439004100;iarleycf;cururu;25/11/2022 23:33
comment;17855640314829500;gabrielgemenes__;🔥🔥;25/11/2022 23:33
comment;18002992723483000;gabrielgemenes__;🚀🚀🚀;25/11/2022 23:33
comment;17951317037148300;gabrielgemenes__;🎉🎉🎉;25/11/2022 23:33
comment;18118266046292500;gabrielgemenes__;melhor sem dúvidas;25/11/2022 23:33
comment;17910091196661600;betaniarogerio;Superior !;25/11/2022 23:33
comment;17938792859339100;_sarahcunhamedeiros;ideia sensacional 👏👏👏👏;25/11/2022 23:33
comment;17943844799400200;gabrielgemenes__;Massa!;25/11/2022 23:33
comment;17984246479708500;websterfelipe;O melhor sem dúvidas 👏👏;25/11/2022 23:33
comment;17944468469389200;_sarahcunhamedeiros;🔥🔥🔥👏👏👏😮😮;25/11/2022 23:33
comment;17922755999623500;gabrielgemenes__;🔥🔥;25/11/2022 23:32
comment;18026376343428700;gabrielgemenes__;pra cima!!;25/11/2022 23:32
comment;18154213309272800;_sarahcunhamedeiros;perfeitooos;25/11/2022 23:32
comment;17964251239933600;maneu_rgl;👏👏👏👏👏👏👏;25/11/2022 23:32
comment;17978849236841000;marianaaraujos;A melhor! 👏👏👏👏;25/11/2022 23:32
comment;17942505302305500;albuquer111;Top 10;25/11/2022 23:32
comment;18022466614449300;betaniarogerio;Top;25/11/2022 23:31
comment;17855393681853600;betaniarogerio;👏👏👏👏👏;25/11/2022 23:31
comment;18247967005135300;rafaelloviana;🔥;25/11/2022 23:31
comment;18074341981323500;rafaelloviana;🔥;25/11/2022 23:31
comment;18031709839420000;rafaelloviana;🎉🎉🎉🎉;25/11/2022 23:31
comment;17937596243358800;rafaelloviana;showwww 😍😍;25/11/2022 23:31
comment;17952988598123700;felipequeiroz.c;🎉🎉🎉🎉;25/11/2022 23:30
comment;18097867957306100;_sarahcunhamedeiros;topp!;25/11/2022 23:30
comment;18015055513465500;ramiro.299;Top top;25/11/2022 23:30
comment;17859575705837700;rafaelloviana;o MeMemoria ganhar será muito importante! Profissionais de qualidade;25/11/2022 23:30
comment;17953567397120400;zmgkj;❤️❤️💯💯💯;25/11/2022 23:30
comment;17993059768558400;zmgkj;❤️❤️💯💯💯;25/11/2022 23:30
comment;18200576341168300;felipequeiroz.c;👏;25/11/2022 23:30
comment;17933584556582600;renan_lopes_portugues;Top!!;25/11/2022 23:30
comment;17976560395869000;felipequeiroz.c;🔥;25/11/2022 23:30
comment;17976076711846200;lunnatico;✨✨✨✨;25/11/2022 23:30
comment;17969826022945700;felipequeiroz.c;Pra cimaaaa;25/11/2022 23:30
comment;17996817052576000;ivany_bc;Passando pra enaltecer a toda equipe estão de parabéns!!!👏👏👏;25/11/2022 23:30
comment;17983702138690700;_sarahcunhamedeiros;🚀🚀🚀🚀;25/11/2022 23:30
comment;17964570266076100;_sarahcunhamedeiros;🔝🔝🔝🔝🔝🥇🥇🥇🥇🥇;25/11/2022 23:30
comment;17965293026051500;rafaelloviana;🤩🤩;25/11/2022 23:30
comment;18250046566131600;_sarahcunhamedeiros;🙌🙌🙌🙌;25/11/2022 23:30
comment;17890914455672500;rafaelloviana;fantástico!;25/11/2022 23:30
comment;17941790999320000;lunnatico;Ideia geniallll;25/11/2022 23:29
comment;17970321004941600;zmgkj;👏🏽👏🏽🔥🔥;25/11/2022 23:29
comment;18224956384082800;rafaelloviana;🙏🙏🙏;25/11/2022 23:29
comment;17972523985796800;zmgkj;👏🏽👏🏽🔥🔥;25/11/2022 23:29
comment;17965223510075700;rafaelloviana;🙌🙌🙏🙏;25/11/2022 23:29
comment;17955645470272700;sr.leo_medina.ofc;Top de mais❤️🔥;25/11/2022 23:28
comment;18302826268077600;m4no_mateus;🔥;25/11/2022 23:28
comment;17978581096817500;sr.leo_medina.ofc;A melhor ❤️;25/11/2022 23:28
comment;17964514285930300;rafaelloviana;A que mais merece sem dúvidas! que projeto!! 🙌🙌;25/11/2022 23:27
comment;17879703443722500;rafaelloviana;Merece;25/11/2022 23:27
comment;17861049299835100;henriquealourinho;Show;25/11/2022 23:27
comment;17981331178749100;rafaelloviana;🚀 🔥;25/11/2022 23:27
comment;18334935907046100;rafaelloviana;🚀;25/11/2022 23:27
comment;17947779758214000;rafaelloviana;⬆️ 🔝;25/11/2022 23:27
comment;17952198521508000;daniarrudagomes;Ideia fantástica! Merece o prêmio 🥇;25/11/2022 23:26
comment;17909059343662000;rafaelloviana;Projeto incrível 🤩;25/11/2022 23:26
comment;17878474460775300;rafaelloviana;👏👏;25/11/2022 23:26
comment;17942020334520900;larathamyres;👏👏;25/11/2022 23:26
comment;17972849095925600;rafaelloviana;Muito massa;25/11/2022 23:26
comment;17930398805600400;rafaelloviana;Top demais!;25/11/2022 23:26
comment;18332024917008300;carolinaborba;🚀;25/11/2022 23:26
comment;18206993113203600;rafaelloviana;Parabéns pela ideia e execução!;25/11/2022 23:26
comment;18037647004399600;_sarahcunhamedeiros;😍😍😍😍😍😍😍;25/11/2022 23:26
comment;17996005048567200;_sarahcunhamedeiros;🔝🔝🔝🔝;25/11/2022 23:26
comment;17932952984542200;_sarahcunhamedeiros;🚀🚀🚀🚀;25/11/2022 23:26
comment;17885534588751100;_sarahcunhamedeiros;🥰🥰🥰🥰;25/11/2022 23:26
comment;17859580943837600;rafaelloviana;Excelente ideia!!;25/11/2022 23:26
comment;17956117937326900;_sarahcunhamedeiros;🚀🚀🚀🥰🥇🥇🥇;25/11/2022 23:26
comment;17985762292724000;_sarahcunhamedeiros;🙌🙌🙌🙌🙌;25/11/2022 23:26
comment;18005038486518500;heldernuns;👏🏻👏🏻👏🏻;25/11/2022 23:26
comment;18225709237084200;_sarahcunhamedeiros;👏👏👏👏;25/11/2022 23:26
comment;17968574767981400;cicera_georgia;👏👏👏;25/11/2022 23:25
comment;17989464082719100;charlyscfo;Inovadora!!!!!;25/11/2022 23:25
comment;18034451152408200;carlaneves2425;Show🔥👏👏👏;25/11/2022 23:25
comment;18265351339105300;anagomesfulco.adv;A melhor do Brasil !!! 🇧🇷;25/11/2022 23:24
comment;18061484134351300;drlucasnobrega;👏👏👏 muito bom;25/11/2022 23:24
comment;17971712530819200;gabrielgemenes__;Na torcida!;25/11/2022 23:24
comment;17859850079796700;c_c_ribeiro;❤️❤️❤️;25/11/2022 23:24
comment;18265265008105300;gabrielgemenes__;Excelente ideia e execução!;25/11/2022 23:24
comment;17991119896611800;c_c_ribeiro;👏👏👏👏;25/11/2022 23:24
comment;17989981351624900;nandinhamcb;MeMemoria 👏👏👏👏;25/11/2022 23:24
comment;17989603756627600;charlyscfo;👏👏👏👏👏👏;25/11/2022 23:24
comment;17957973242177400;c_c_ribeiro;Muito bom;25/11/2022 23:23
comment;18083553007309900;c_c_ribeiro;Show;25/11/2022 23:23
comment;18225870910083500;marcia.damasceno.5268;Merece;25/11/2022 23:23
comment;17981159215781300;natalia.santosv;Já ganhouuuu;25/11/2022 23:22
comment;17953219118260400;lunnatico;👏👏👏 incrível;25/11/2022 23:22
comment;17994216670587600;m4no_mateus;Vamos de Mememoria!!;25/11/2022 23:22
comment;17964204661904300;fabianagurgel;👏👏👏;25/11/2022 23:22
comment;17938427018524600;natalia.santosv;Parabéns Mememoria 👏🏻👏🏻👏🏻👏🏻;25/11/2022 23:22
comment;18224371096089100;m4no_mateus;Mememoria!! memoria!!;25/11/2022 23:22
comment;17954750282198100;giuliabraide;Já ganhou;25/11/2022 23:22
comment;17968606384953900;marinalvaalvessousa;👏👏👏;25/11/2022 23:22
comment;18044368057376800;giuliabraide;⚡️⚡️⚡️⚡️;25/11/2022 23:22
comment;17985739408668400;marianamacedoe;Top;25/11/2022 23:22
comment;18331211491043600;giuliabraide;Que projeto incrível;25/11/2022 23:22
comment;17853625808858100;marianamacedoe;Vai vencer;25/11/2022 23:21
comment;18050310814371500;giuliabraide;👏👏👏;25/11/2022 23:21
comment;17925762941613800;waancarvalho;🚀🚀🚀🚀;25/11/2022 23:21
comment;17864947523817300;gabrieloliveiradan;🚀🚀🚀🚀;25/11/2022 23:21
comment;17980759702745800;giuliabraide;Incrível;25/11/2022 23:21
comment;17935890068527500;gabrieloliveiradan;👏🏻👏🏻👏🏻👏🏻👏🏻;25/11/2022 23:21
comment;17998950433506600;gabrielgemenes__;Parabéns MeMemoria!;25/11/2022 23:21
comment;17991596590612000;gabrielgemenes__;Parabéns!;25/11/2022 23:21
comment;17976361417864500;elira.cunha;Na torcida;25/11/2022 23:21
comment;18167539090248600;giulianabraide;Muito incrível;25/11/2022 23:21
comment;18269159752105100;monicalimachaves;🔥;25/11/2022 23:20
comment;17990459668567500;monicalimachaves;A melhor!;25/11/2022 23:20
comment;17953721321332500;marianamacedoe;Show;25/11/2022 23:20
comment;17950190525508700;barbeiroallann;Aí é top 🔥👏👏👏👏👏👏;25/11/2022 23:20
comment;18335249380043700;natalia.santosv;👏👏👏👏👏👏👏👏;25/11/2022 23:20
comment;18317728465070700;llqueirozz;👏👏👏👏;25/11/2022 23:20
comment;18155200030282100;ricardojardercastelo;👏👏👏;25/11/2022 23:20
comment;17964396803090800;elira.cunha;Profissionais incríveis 👏;25/11/2022 23:20
comment;18060426841356200;dvictornogueira;👏👏👏;25/11/2022 23:20
comment;17885571086751200;monicalimachaves;Parabéns!;25/11/2022 23:20
comment;18000485263529600;marianamacedoe;👏👏👏👏;25/11/2022 23:20
comment;17966630444022000;_sarahcunhamedeiros;🥇🥇🔝🚀;25/11/2022 23:19
comment;17968195597972300;natalia.santosv;👏👏👏👏👏👏;25/11/2022 23:19
comment;17958723089033300;_sarahcunhamedeiros;😍😍;25/11/2022 23:19
comment;17892132692725300;_sarahcunhamedeiros;🙌🙌;25/11/2022 23:19
comment;18098061733305900;_sarahcunhamedeiros;👏👏;25/11/2022 23:19
comment;17954802923269300;diegodbacelar;❤️❤️❤️🙌;25/11/2022 23:19
comment;18032277466384800;_sarahcunhamedeiros;👏👏;25/11/2022 23:19
comment;17858687216812000;monicalimachaves;👏👏👏;25/11/2022 23:19
comment;17932823855533800;_sarahcunhamedeiros;🙌🙌;25/11/2022 23:19
comment;18038103664394300;diegodbacelar;Show!;25/11/2022 23:19
comment;17967446473892900;_sarahcunhamedeiros;🥇🥇🥇;25/11/2022 23:19
comment;17920963583632300;laura_rovere;Top demais ❤️;25/11/2022 23:18
comment;17961096887116300;yagoesal;Na torcida! 👏;25/11/2022 23:18
comment;17913269417578700;_sarahcunhamedeiros;😍😍😍;25/11/2022 23:18
comment;17966758232001600;cicera_georgia;A melhor 👏👏👏;25/11/2022 23:18
comment;18061731862344700;isabelchavess;😮;25/11/2022 23:18
comment;17948811581351100;isabelchavess;😍;25/11/2022 23:18
comment;18236587831145900;isabelchavess;👏;25/11/2022 23:18
comment;17936146820379600;laura_rovere;Projeto show 😍;25/11/2022 23:18
comment;17994229336528800;isabelchavess;👏;25/11/2022 23:18
comment;18229446151157000;isabelchavess;👏;25/11/2022 23:18
comment;18002806093484800;isabelchavess;👏;25/11/2022 23:18
comment;17952490007487300;isabelchavess;👏;25/11/2022 23:18
comment;17990220022621700;isabelchavess;👏;25/11/2022 23:18
comment;18166681120251500;isabelchavess;👏;25/11/2022 23:18
comment;17994244636588100;isabelchavess;👏;25/11/2022 23:18
comment;17987073361712400;ericklmq;🔥🔥;25/11/2022 23:18
comment;17965592525016700;laura_rovere;Profissionais incríveis 👏👏;25/11/2022 23:18
comment;18190813177238400;yagoesal;👏👏👏;25/11/2022 23:18
comment;17972138146929500;ericklmq;🔥🔥;25/11/2022 23:18
comment;17965401992023200;yagoesal;🔥🔥🔥;25/11/2022 23:18
comment;18184946977216900;raphaelvianagarcia;Bom demais!;25/11/2022 23:18
comment;17941793780315100;raphaelvianagarcia;🙌🙌🙌🙌;25/11/2022 23:18
comment;17870554805763300;yagoesal;SUCESSO!;25/11/2022 23:18
comment;18030107527425600;fabiolalcoelho;Meu voto vai pro @mememoriaoficial 👏👏👏;25/11/2022 23:18
comment;17847066833887600;gabrielgemenes__;perfeitossss!!;25/11/2022 23:17
comment;17978982097715400;gabrielgemenes__;perfeitos!!;25/11/2022 23:17
comment;17994134887588700;symeiagomes;Belo projeto 👏🏻👏🏻👏🏻👏🏻👏🏻;25/11/2022 23:17
comment;18167047921248400;paulalimacb;Parabéns 🍾 ❤️🙌;25/11/2022 23:17
comment;18150522031285000;gabrielgemenes__;Parabéns aos envolvidos!;25/11/2022 23:17
comment;18331644919046800;anaclaudiaseguros;Show👏👏👏;25/11/2022 23:17
comment;18055717861361900;gabrielgemenes__;maior projeto!;25/11/2022 23:17
comment;18257153410137000;gabrielgemenes__;😮😮;25/11/2022 23:17
comment;17952439394506500;gabrielgemenes__;👏👏;25/11/2022 23:17
comment;17921411219627700;gabrielgemenes__;Vamos MeMemoria!;25/11/2022 23:17
comment;17982097159691500;simone_tallisriomar;👏👏👏👏;25/11/2022 23:17
comment;17939827808335400;amandadfeitosaa;👏🏼👏🏼;25/11/2022 23:17
comment;17967212845966200;amandadfeitosaa;👏🏼👏🏼;25/11/2022 23:17
comment;17931481934590600;gabrielgemenes__;👏👏;25/11/2022 23:17
comment;17958749738174900;samillylucena_;👏🏼👏🏼;25/11/2022 23:17
comment;18244074676179400;raphaelvianagarcia;👏👏👏👏👏👏;25/11/2022 23:16
comment;17937356177359300;guillhermecost.a;🔥;25/11/2022 23:16
comment;17933173181533500;jessica_almeidas_;Top !;25/11/2022 23:15
comment;17986818142722700;ricardo.gio_;Tem meu voto !;25/11/2022 23:15
comment;17980872070755100;ricardo.gio_;Melhor !;25/11/2022 23:15
comment;18013760317469000;giulianabraide;Merece muitooo;25/11/2022 23:15
comment;18168715765254300;niedjamaia;Legal!;25/11/2022 23:15
comment;17979834613794300;ricardo.gio_;👏;25/11/2022 23:15
comment;17951752727142000;ricardo.gio_;😍;25/11/2022 23:15
comment;17919525140629800;ricardo.gio_;👏;25/11/2022 23:15
comment;18037774927393600;charlyscfo;Deixe seu legado;25/11/2022 23:15
comment;17980796947760000;ricardo.gio_;👏👏👏👏🔥🔥🔥🔥;25/11/2022 23:15
comment;18240813850183800;charlyscfo;Fale para o neto do seu neto!!;25/11/2022 23:15
comment;18156896740283200;victorendel;👏👏👏;25/11/2022 23:15
comment;17935714505396900;simone_tallisriomar;Responsável e competente a melhor do mercado;25/11/2022 23:14
comment;17906508230677600;charlyscfo;Melhor ideia!!!;25/11/2022 23:14
comment;17953365896491800;charlyscfo;👏👏👏👏👏;25/11/2022 23:14
comment;17913296873575700;aninhaagomess;👏👏;25/11/2022 23:14
comment;17981775949772900;jefersonbarros13;👏👏🔥🔥;25/11/2022 23:14
comment;18224180149090700;_barbeiromatheuss;👏👏👏👏;25/11/2022 23:14
comment;17970343132836300;ricardo.gio_;👏;25/11/2022 23:14
comment;17959518368151400;ricardo.gio_;❤️;25/11/2022 23:14
comment;17947646372369900;ricardo.gio_;❤️;25/11/2022 23:14
comment;18328195324003100;geraldobezerra1;Para quem conhece os patronos desse projeto sabem quê já é vencedor.;25/11/2022 23:14
